ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.9673,2.3309,10.2464,-0.4537,2.4761,9.4781,2.5581,0.0588,1.1893,1.8181,0.4831,-0.1011,12.85,29.61,-31.73,342.91,-14.63,2.74,8,2020-06-13 20:20:44:838
1.9673,2.3309,10.2464,-0.4537,2.4761,9.4781,2.5581,0.0588,1.1893,1.8181,0.4831,-0.1011,12.85,29.61,-31.73,342.91,-14.63,2.74,18,2020-06-13 20:20:44:848
1.9673,2.3309,10.2464,-0.6036,2.9113,9.3451,2.5825,-0.5941,0.2528,1.4761,0.3915,-0.6849,12.85,29.61,-31.73,342.91,-14.63,2.74,28,2020-06-13 20:20:44:858
1.6309,1.9419,10.5013,-0.6036,2.9113,9.3451,2.5825,-0.5941,0.2528,1.4761,0.3915,-0.6849,12.09,27.66,-34.63,342.91,-14.63,2.74,38,2020-06-13 20:20:44:868
1.6309,1.9419,10.5013,-0.6036,2.9113,9.3451,2.5825,-0.5941,0.2528,1.4761,0.3915,-0.6849,12.09,27.66,-34.63,342.91,-14.63,2.74,48,2020-06-13 20:20:44:878
1.6309,1.9419,10.5013,-0.6809,3.331,9.1984,2.1337,-1.5978,1.0193,1.8149,-0.1955,-0.9256,12.09,27.66,-34.63,342.91,-14.63,2.74,58,2020-06-13 20:20:44:888
1.4825,1.6905,10.0441,-0.6809,3.331,9.1984,2.1337,-1.5978,1.0193,1.8149,-0.1955,-0.9256,12.09,27.66,-34.63,342.91,-14.63,2.74,68,2020-06-13 20:20:44:898
1.4825,1.6905,10.0441,-0.6809,3.331,9.1984,2.1337,-1.5978,1.0193,1.8149,-0.1955,-0.9256,12.09,27.66,-34.63,342.91,-14.63,2.74,78,2020-06-13 20:20:44:908
1.9841,1.633,7.6642,-0.6809,3.331,9.1984,2.3725,-2.2691,-0.5379,2.1781,-0.138,-0.8329,8.36,25.83,-37.04,351.97,-19.86,4.23,88,2020-06-13 20:20:44:918
1.9841,1.633,7.6642,-0.7,3.8692,8.9838,2.3725,-2.2691,-0.5379,2.1781,-0.138,-0.8329,8.36,25.83,-37.04,351.97,-19.86,4.23,98,2020-06-13 20:20:44:928
1.9841,1.633,7.6642,-0.7,3.8692,8.9838,2.3725,-2.2691,-0.5379,2.1781,-0.138,-0.8329,8.36,25.83,-37.04,351.97,-19.86,4.23,108,2020-06-13 20:20:44:938
2.1217,1.6893,5.6232,-0.7,3.8692,8.9838,2.9706,-3.0055,-2.9858,1.7009,0.0389,-0.9672,8.36,25.83,-37.04,351.97,-19.86,4.23,117,2020-06-13 20:20:44:947
2.1217,1.6893,5.6232,-0.7918,4.4312,8.7125,2.9706,-3.0055,-2.9858,1.7009,0.0389,-0.9672,1.82,28.21,-35.88,351.97,-19.86,4.23,128,2020-06-13 20:20:44:958
2.1217,1.6893,5.6232,-0.7918,4.4312,8.7125,2.9706,-3.0055,-2.9858,1.7009,0.0389,-0.9672,1.82,28.21,-35.88,351.97,-19.86,4.23,138,2020-06-13 20:20:44:968
1.759,2.963,5.2209,-0.9079,4.6939,8.5623,2.6759,-2.0138,-3.6718,1.1704,0.0282,-1.0204,1.82,28.21,-35.88,351.97,-19.86,4.23,148,2020-06-13 20:20:44:978
1.759,2.963,5.2209,-0.9079,4.6939,8.5623,2.6759,-2.0138,-3.6718,1.1704,0.0282,-1.0204,1.82,28.21,-35.88,351.97,-19.86,4.23,158,2020-06-13 20:20:44:988
1.759,2.963,5.2209,-0.9079,4.6939,8.5623,2.6759,-2.0138,-3.6718,1.1704,0.0282,-1.0204,-2.25,26.94,-37.32,8.13,-28.6,6.05,168,2020-06-13 20:20:44:998
2.9022,2.2244,5.3837,-1.0276,4.9462,8.4053,3.5026,-2.6448,-4.9838,1.1235,-0.0176,-1.0982,-2.25,26.94,-37.32,8.13,-28.6,6.05,179,2020-06-13 20:20:45:009
2.9022,2.2244,5.3837,-1.0276,4.9462,8.4053,3.5026,-2.6448,-4.9838,1.1235,-0.0176,-1.0982,-2.25,26.94,-37.32,8.13,-28.6,6.05,188,2020-06-13 20:20:45:018
2.9022,2.2244,5.3837,-1.0276,4.9462,8.4053,3.5026,-2.6448,-4.9838,1.1235,-0.0176,-1.0982,-2.98,24.36,-37.39,8.13,-28.6,6.05,198,2020-06-13 20:20:45:028
2.8076,1.2979,3.7605,-1.1028,5.2191,8.2289,4.0799,-3.9831,-4.5756,1.4633,-0.3787,-1.5925,-2.98,24.36,-37.39,8.13,-28.6,6.05,207,2020-06-13 20:20:45:037
2.8076,1.2979,3.7605,-1.1028,5.2191,8.2289,4.0799,-3.9831,-4.5756,1.4633,-0.3787,-1.5925,-2.98,24.36,-37.39,8.13,-28.6,6.05,218,2020-06-13 20:20:45:048
