
-0.0091,3.9016,8.7668,0.0087,4.1766,8.8728,-0.0346,-0.3262,-0.2372,0.2019,-0.1599,0.097,3.63,26.55,-26.39,353.76,-24.87,0.27,51364,2020-06-27 15:51:10:032
0.1932,3.9626,8.574,0.0087,4.1766,8.8728,-0.0346,-0.3262,-0.2372,0.1646,-0.0938,0.0384,3.63,26.55,-26.39,353.76,-24.87,0.27,51374,2020-06-27 15:51:10:042
0.1932,3.9626,8.574,0.0087,4.1766,8.8728,0.1486,-0.3274,-0.5511,0.1646,-0.0938,0.0384,1.16,26.57,-26.37,353.76,-24.87,0.27,51384,2020-06-27 15:51:10:052
0.1932,3.9626,8.574,0.0285,4.2145,8.8548,0.1486,-0.3274,-0.5511,0.1646,-0.0938,0.0384,1.16,26.57,-26.37,353.76,-24.87,0.27,51394,2020-06-27 15:51:10:062
0.2997,4.0907,8.4711,0.0285,4.2145,8.8548,0.1486,-0.3274,-0.5511,0.0432,0.0543,-0.0554,1.16,26.57,-26.37,353.76,-24.87,0.27,51404,2020-06-27 15:51:10:072
0.2997,4.0907,8.4711,0.0285,4.2145,8.8548,0.2671,-0.2276,-0.5805,0.0432,0.0543,-0.0554,1.16,26.57,-26.37,353.76,-24.87,0.27,51414,2020-06-27 15:51:10:082
0.2997,4.0907,8.4711,-5.0E-4,4.2188,8.8528,0.2671,-0.2276,-0.5805,0.0432,0.0543,-0.0554,4.05,26.27,-24.55,353.34,-25.48,0.0,51424,2020-06-27 15:51:10:092
-0.0115,4.1553,8.9248,-5.0E-4,4.2188,8.8528,0.2671,-0.2276,-0.5805,-0.0505,0.131,-0.1427,4.05,26.27,-24.55,353.34,-25.48,0.0,51433,2020-06-27 15:51:10:101
-0.0115,4.1553,8.9248,-5.0E-4,4.2188,8.8528,-0.0617,-0.1155,-0.0511,-0.0505,0.131,-0.1427,4.05,26.27,-24.55,353.34,-25.48,0.0,51445,2020-06-27 15:51:10:113
-0.0115,4.1553,8.9248,-0.055,4.2063,8.8586,-0.0617,-0.1155,-0.0511,-0.0505,0.131,-0.1427,4.05,26.27,-24.55,353.34,-25.48,0.0,51453,2020-06-27 15:51:10:121
-0.2665,4.2439,9.2731,-0.055,4.2063,8.8586,-0.0617,-0.1155,-0.0511,0.0262,0.2151,-0.1065,4.92,24.97,-24.6,353.34,-25.48,0.0,51464,2020-06-27 15:51:10:132
-0.2665,4.2439,9.2731,-0.055,4.2063,8.8586,-0.1157,-0.0967,0.2961,0.0262,0.2151,-0.1065,4.92,24.97,-24.6,353.34,-25.48,0.0,51473,2020-06-27 15:51:10:141
-0.403,4.2834,9.9938,-0.1335,4.2162,8.853,-0.1157,-0.0967,0.2961,0.0262,0.2151,-0.1065,4.92,24.97,-24.6,353.34,-25.48,0.0,51484,2020-06-27 15:51:10:152
-0.403,4.2834,9.9938,-0.1335,4.2162,8.853,-0.1157,-0.0967,0.2961,0.2392,0.3898,0.0075,4.92,24.97,-24.6,353.34,-25.48,0.0,51493,2020-06-27 15:51:10:161
-0.403,4.2834,9.9938,-0.1335,4.2162,8.853,0.1769,-0.2125,1.5491,0.2392,0.3898,0.0075,1.58,26.29,-23.82,357.23,-25.46,0.86,51504,2020-06-27 15:51:10:172
0.5463,4.1733,11.3656,-0.2413,4.2952,8.8127,0.1769,-0.2125,1.5491,0.2392,0.3898,0.0075,1.58,26.29,-23.82,357.23,-25.46,0.86,51513,2020-06-27 15:51:10:181
0.5463,4.1733,11.3656,-0.2413,4.2952,8.8127,0.9734,-0.2839,1.6753,0.954,0.7733,0.1044,1.58,26.29,-23.82,357.23,-25.46,0.86,51524,2020-06-27 15:51:10:192
0.0244,4.4115,10.0201,-0.2413,4.2952,8.8127,0.9734,-0.2839,1.6753,0.954,0.7733,0.1044,1.58,26.29,-23.82,357.23,-25.46,0.86,51533,2020-06-27 15:51:10:201
0.0244,4.4115,10.0201,-0.4463,4.5685,8.666,0.9734,-0.2839,1.6753,0.954,0.7733,0.1044,0.95,26.56,-26.95,357.23,-25.46,0.86,51544,2020-06-27 15:51:10:212
0.0244,4.4115,10.0201,-0.4463,4.5685,8.666,0.9734,-0.2839,1.6753,0.954,0.7733,0.1044,0.95,26.56,-26.95,357.23,-25.46,0.86,51553,2020-06-27 15:51:10:221
-2.1005,5.6373,7.5984,-0.4463,4.5685,8.666,-0.9159,-0.1714,-2.0948,1.4696,0.7371,-0.1076,0.95,26.56,-26.95,357.23,-25.46,0.86,51564,2020-06-27 15:51:10:232
-2.1005,5.6373,7.5984,-0.6322,4.9211,8.4589,-0.9159,-0.1714,-2.0948,1.4696,0.7371,-0.1076,0.95,26.56,-26.95,357.23,-25.46,0.86,51574,2020-06-27 15:51:10:242
-2.1005,5.6373,7.5984,-0.6322,4.9211,8.4589,-0.9159,-0.1714,-2.0948,1.4696,0.7371,-0.1076,4.32,24.6,-27.75,356.96,-30.12,4.27,51584,2020-06-27 15:51:10:252
-1.0015,5.9366,6.7664,-0.6322,4.9211,8.4589,-0.5581,0.8076,-1.8753,0.3479,-0.7287,0.0884,4.32,24.6,-27.75,356.96,-30.12,4.27,51594,2020-06-27 15:51:10:262
-1.0015,5.9366,6.7664,-0.4648,5.0468,8.3955,-0.5581,0.8076,-1.8753,0.3479,-0.7287,0.0884,4.32,24.6,-27.75,356.96,-30.12,4.27,51604,2020-06-27 15:51:10:272
-1.0015,5.9366,6.7664,-0.4648,5.0468,8.3955,-0.5581,0.8076,-1.8753,0.3479,-0.7287,0.0884,4.32,24.6,-27.75,356.96,-30.12,4.27,51614,2020-06-27 15:51:10:282
0.5655,4.9107,7.6127,-0.4648,5.0468,8.3955,1.0209,-0.3062,-0.9928,-0.4777,-0.2376,-0.131,1.89,23.31,-28.49,356.96,-30.12,4.27,51623,2020-06-27 15:51:10:291
0.5655,4.9107,7.6127,-0.3857,4.9899,8.4334,1.0209,-0.3062,-0.9928,-0.4777,-0.2376,-0.131,1.89,23.31,-28.49,356.96,-30.12,4.27,51634,2020-06-27 15:51:10:302
0.2866,4.6605,9.1857,-0.3857,4.9899,8.4334,1.0209,-0.3062,-0.9928,-0.4777,-0.2376,-0.131,1.89,23.31,-28.49,356.96,-30.12,4.27,51644,2020-06-27 15:51:10:312
0.2866,4.6605,9.1857,-0.4727,4.8592,8.505,0.5889,-0.2916,0.457,-0.45,0.3834,-0.3345,1.89,23.31,-28.49,356.96,-30.12,4.27,51654,2020-06-27 15:51:10:322
0.2866,4.6605,9.1857,-0.4727,4.8592,8.505,0.5889,-0.2916,0.457,-0.45,0.3834,-0.3345,2.67,24.61,-27.74,357.68,-29.7,3.18,51664,2020-06-27 15:51:10:332
-0.652,4.8568,9.084,-0.4727,4.8592,8.505,0.5889,-0.2916,0.457,-0.45,0.3834,-0.3345,2.67,24.61,-27.74,357.68,-29.7,3.18,51674,2020-06-27 15:51:10:342
-0.652,4.8568,9.084,-0.5891,4.7787,8.5433,-0.1837,-0.0803,0.1126,-0.2892,0.2567,-0.2524,2.67,24.61,-27.74,357.68,-29.7,3.18,51684,2020-06-27 15:51:10:352
-0.652,4.8568,9.084,-0.5891,4.7787,8.5433,-0.1837,-0.0803,0.1126,-0.2892,0.2567,-0.2524,2.67,24.61,-27.74,357.68,-29.7,3.18,51694,2020-06-27 15:51:10:362
-1.0841,4.8592,8.3083,-0.5891,4.7787,8.5433,-0.1837,-0.0803,0.1126,-0.2892,0.2567,-0.2524,5.17,23.94,-28.49,357.68,-29.7,3.18,51704,2020-06-27 15:51:10:372
-1.0841,4.8592,8.3083,-0.6183,4.713,8.5776,-0.3309,-0.0131,-0.5271,-0.2465,-0.2142,-0.0841,5.17,23.94,-28.49,357.68,-29.7,3.18,51714,2020-06-27 15:51:10:382
-1.0841,4.8592,8.3083,-0.6183,4.713,8.5776,-0.3309,-0.0131,-0.5271,-0.2465,-0.2142,-0.0841,5.17,23.94,-28.49,357.68,-29.7,3.18,51723,2020-06-27 15:51:10:391
-0.6172,4.6533,8.2795,-0.6183,4.713,8.5776,-0.3309,-0.0131,-0.5271,-0.2465,-0.2142,-0.0841,5.17,23.94,-28.49,357.68,-29.7,3.18,51736,2020-06-27 15:51:10:404
-0.6172,4.6533,8.2795,-0.5582,4.6383,8.6224,0.1918,-0.1933,-0.3473,-0.3435,-0.1886,-0.0532,3.01,24.03,-27.59,358.03,-28.23,3.7,51744,2020-06-27 15:51:10:412
-0.2641,4.4881,8.6913,-0.5582,4.6383,8.6224,0.1918,-0.1933,-0.3473,-0.3435,-0.1886,-0.0532,3.01,24.03,-27.59,358.03,-28.23,3.7,51754,2020-06-27 15:51:10:422
-0.2641,4.4881,8.6913,-0.5582,4.6383,8.6224,0.1918,-0.1933,-0.3473,-0.3435,-0.1886,-0.0532,3.01,24.03,-27.59,358.03,-28.23,3.7,51764,2020-06-27 15:51:10:432
-0.2641,4.4881,8.6913,-0.5444,4.5444,8.6731,0.1723,-0.0785,0.0392,-0.3435,-0.1886,-0.0532,3.01,24.03,-27.59,358.03,-28.23,3.7,51774,2020-06-27 15:51:10:442
-0.4341,4.53,9.1426,-0.5444,4.5444,8.6731,0.1723,-0.0785,0.0392,-0.3616,0.0734,-0.1204,3.06,22.73,-28.34,358.03,-28.23,3.7,51783,2020-06-27 15:51:10:451
-0.4341,4.53,9.1426,-0.5444,4.5444,8.6731,0.1723,-0.0785,0.0392,-0.3616,0.0734,-0.1204,3.06,22.73,-28.34,358.03,-28.23,3.7,51794,2020-06-27 15:51:10:462
-0.4341,4.53,9.1426,-0.5848,4.4499,8.7193,-0.0482,-0.0129,0.4959,-0.3616,0.0734,-0.1204,3.06,22.73,-28.34,358.03,-28.23,3.7,51804,2020-06-27 15:51:10:472
-0.6639,4.5181,9.4539,-0.5848,4.4499,8.7193,-0.0482,-0.0129,0.4959,-0.2977,0.116,-0.1449,3.06,22.73,-28.34,358.03,-28.23,3.7,51814,2020-06-27 15:51:10:482
-0.6639,4.5181,9.4539,-0.5848,4.4499,8.7193,-0.0482,-0.0129,0.4959,-0.2977,0.116,-0.1449,3.06,22.73,-29.05,358.21,-26.99,3.84,51823,2020-06-27 15:51:10:491
-0.9273,4.3361,9.5245,-0.6354,4.3803,8.751,-0.2762,-0.1346,0.5547,-0.2977,0.116,-0.1449,3.06,22.73,-29.05,358.21,-26.99,3.84,51834,2020-06-27 15:51:10:502
-0.9273,4.3361,9.5245,-0.6354,4.3803,8.751,-0.2762,-0.1346,0.5547,-0.1858,0.2865,-0.0341,3.06,22.73,-29.05,358.21,-26.99,3.84,51844,2020-06-27 15:51:10:512
-0.9273,4.3361,9.5245,-0.7121,4.3379,8.7662,-0.2762,-0.1346,0.5547,-0.1858,0.2865,-0.0341,3.06,22.73,-29.05,358.21,-26.99,3.84,51854,2020-06-27 15:51:10:522
-0.7705,4.7527,11.1981,-0.7121,4.3379,8.7662,0.0844,0.2329,2.2298,-0.1858,0.2865,-0.0341,5.96,25.36,-28.22,358.21,-26.99,3.84,51864,2020-06-27 15:51:10:532
-0.7705,4.7527,11.1981,-0.7121,4.3379,8.7662,0.0844,0.2329,2.2298,0.1061,0.6955,0.0831,5.96,25.36,-28.22,358.21,-26.99,3.84,51874,2020-06-27 15:51:10:542
-0.7705,4.7527,11.1981,-0.8641,4.3508,8.7461,0.0844,0.2329,2.2298,0.1061,0.6955,0.0831,5.96,25.36,-28.22,358.21,-26.99,3.84,51884,2020-06-27 15:51:10:552
-1.0865,4.7276,9.497,-0.8641,4.3508,8.7461,-0.3082,0.2014,0.3826,0.1061,0.6955,0.0831,5.96,25.36,-28.22,358.21,-26.99,3.84,51894,2020-06-27 15:51:10:562
-1.0865,4.7276,9.497,-0.8641,4.3508,8.7461,-0.3082,0.2014,0.3826,0.1284,0.4836,0.1289,5.96,25.37,-26.8,354.52,-26.34,5.64,51904,2020-06-27 15:51:10:572
-1.3642,4.5228,8.2305,-0.959,4.3761,8.7236,-0.3082,0.2014,0.3826,0.1284,0.4836,0.1289,5.96,25.37,-26.8,354.52,-26.34,5.64,51913,2020-06-27 15:51:10:581
-1.3642,4.5228,8.2305,-0.959,4.3761,8.7236,-0.1327,-0.0729,-0.7052,0.1284,0.4836,0.1289,5.96,25.37,-26.8,354.52,-26.34,5.64,51924,2020-06-27 15:51:10:592
-1.3642,4.5228,8.2305,-0.959,4.3761,8.7236,-0.1327,-0.0729,-0.7052,-0.1635,0.18,0.2109,5.96,25.37,-26.8,354.52,-26.34,5.64,51933,2020-06-27 15:51:10:601
-0.8555,4.2044,8.7524,-0.9793,4.3416,8.7385,-0.1327,-0.0729,-0.7052,-0.1635,0.18,0.2109,5.91,26.66,-26.76,354.52,-26.34,5.64,51944,2020-06-27 15:51:10:612
-0.8555,4.2044,8.7524,-0.9793,4.3416,8.7385,0.2304,-0.2184,-0.0968,-0.1635,0.18,0.2109,5.91,26.66,-26.76,354.52,-26.34,5.64,51953,2020-06-27 15:51:10:621
-0.8555,4.2044,8.7524,-0.9793,4.3416,8.7385,0.2304,-0.2184,-0.0968,-0.1613,0.1906,0.1577,5.91,26.66,-26.76,354.52,-26.34,5.64,51964,2020-06-27 15:51:10:632
-0.8112,4.3014,8.9703,-1.007,4.3039,8.754,0.2304,-0.2184,-0.0968,-0.1613,0.1906,0.1577,5.91,26.66,-26.76,354.52,-26.34,5.64,51973,2020-06-27 15:51:10:641
-0.8112,4.3014,8.9703,-1.007,4.3039,8.754,0.2426,-0.1208,-0.0237,-0.1613,0.1906,0.1577,7.61,25.35,-28.23,352.29,-26.03,6.56,51983,2020-06-27 15:51:10:651
-0.9081,4.3624,8.9786,-1.007,4.3039,8.754,0.2426,-0.1208,-0.0237,-0.0207,0.2194,0.0661,7.61,25.35,-28.23,352.29,-26.03,6.56,51994,2020-06-27 15:51:10:662
-0.9081,4.3624,8.9786,-1.0507,4.2987,8.7514,0.2426,-0.1208,-0.0237,-0.0207,0.2194,0.0661,7.61,25.35,-28.23,352.29,-26.03,6.56,52004,2020-06-27 15:51:10:672
-0.9081,4.3624,8.9786,-1.0507,4.2987,8.7514,-0.0566,-0.0048,-0.1102,-0.0207,0.2194,0.0661,7.61,25.35,-28.23,352.29,-26.03,6.56,52013,2020-06-27 15:51:10:681
-1.1787,4.4379,8.7715,-1.0507,4.2987,8.7514,-0.0566,-0.0048,-0.1102,0.1018,0.018,-0.0149,7.58,26.0,-26.79,352.29,-26.03,6.56,52024,2020-06-27 15:51:10:692
-1.1787,4.4379,8.7715,-1.0582,4.3234,8.7384,-0.0566,-0.0048,-0.1102,0.1018,0.018,-0.0149,7.58,26.0,-26.79,352.29,-26.03,6.56,52033,2020-06-27 15:51:10:701
-1.1787,4.4379,8.7715,-1.0582,4.3234,8.7384,-0.1687,0.0362,-0.6297,0.1018,0.018,-0.0149,7.58,26.0,-26.79,352.29,-26.03,6.56,52044,2020-06-27 15:51:10:712
-1.1954,4.4905,8.2771,-1.0582,4.3234,8.7384,-0.1687,0.0362,-0.6297,0.024,-0.2014,-0.0191,7.58,26.0,-26.79,352.29,-26.03,6.56,52054,2020-06-27 15:51:10:722
-1.1954,4.4905,8.2771,-1.0117,4.331,8.7401,-0.1687,0.0362,-0.6297,0.024,-0.2014,-0.0191,4.93,26.08,-30.49,357.88,-26.16,6.9,52064,2020-06-27 15:51:10:732
-1.0817,4.3983,8.2855,-1.0117,4.331,8.7401,-0.0842,-0.0249,-0.6841,0.024,-0.2014,-0.0191,4.93,26.08,-30.49,357.88,-26.16,6.9,52074,2020-06-27 15:51:10:742
-1.0817,4.3983,8.2855,-1.0117,4.331,8.7401,-0.0842,-0.0249,-0.6841,-0.254,-0.2983,-0.0202,4.93,26.08,-30.49,357.88,-26.16,6.9,52083,2020-06-27 15:51:10:751
-1.0817,4.3983,8.2855,-0.9365,4.2709,8.778,-0.0842,-0.0249,-0.6841,-0.254,-0.2983,-0.0202,4.93,26.08,-30.49,357.88,-26.16,6.9,52094,2020-06-27 15:51:10:762
-0.7286,4.2822,8.8817,-0.9365,4.2709,8.778,-0.0842,-0.0249,-0.6841,-0.254,-0.2983,-0.0202,4.93,26.09,-29.78,357.88,-26.16,6.9,52103,2020-06-27 15:51:10:771
-0.7286,4.2822,8.8817,-0.9365,4.2709,8.778,0.1994,-0.0934,-0.1301,-0.2977,-0.2153,-0.0532,4.93,26.09,-29.78,357.88,-26.16,6.9,52114,2020-06-27 15:51:10:782
-0.7286,4.2822,8.8817,-0.9365,4.2709,8.778,0.1994,-0.0934,-0.1301,-0.2977,-0.2153,-0.0532,4.93,26.09,-29.78,357.88,-26.16,6.9,52124,2020-06-27 15:51:10:792
-0.8507,4.1206,9.2025,-0.8799,4.1895,8.823,0.1994,-0.0934,-0.1301,-0.2977,-0.2153,-0.0532,4.93,26.09,-29.78,357.88,-26.16,6.9,52133,2020-06-27 15:51:10:801
-0.8507,4.1206,9.2025,-0.8799,4.1895,8.823,-0.0754,-0.1397,0.1311,-0.1613,-0.194,-0.0873,4.86,28.04,-27.58,356.64,-25.29,5.7,52144,2020-06-27 15:51:10:812
-0.8507,4.1206,9.2025,-0.8397,4.1383,8.851,-0.0754,-0.1397,0.1311,-0.1613,-0.194,-0.0873,4.86,28.04,-27.58,356.64,-25.29,5.7,52153,2020-06-27 15:51:10:821
-1.114,4.135,9.0816,-0.8397,4.1383,8.851,-0.0754,-0.1397,0.1311,-0.1613,-0.194,-0.0873,4.86,28.04,-27.58,356.64,-25.29,5.7,52164,2020-06-27 15:51:10:832
-1.114,4.135,9.0816,-0.8397,4.1383,8.851,-0.2859,-0.0434,-0.0314,-0.1613,-0.194,-0.0873,4.86,28.04,-27.58,356.64,-25.29,5.7,52173,2020-06-27 15:51:10:841
-0.9644,4.1613,9.1211,-0.7773,4.1045,8.8724,-0.2859,-0.0434,-0.0314,-0.1603,-0.326,0.0,3.89,23.44,-25.63,356.64,-25.29,5.7,52183,2020-06-27 15:51:10:851
-0.9644,4.1613,9.1211,-0.7773,4.1045,8.8724,-0.2859,-0.0434,-0.0314,-0.1603,-0.326,0.0,3.89,23.44,-25.63,356.64,-25.29,5.7,52194,2020-06-27 15:51:10:862
-0.9644,4.1613,9.1211,-0.7773,4.1045,8.8724,-0.0305,-0.0654,0.0733,-0.1603,-0.326,0.0,3.89,23.44,-25.63,356.64,-25.29,5.7,52203,2020-06-27 15:51:10:871
-0.5442,3.9877,9.2707,-0.6876,4.0387,8.9099,-0.0305,-0.0654,0.0733,-0.2742,-0.2717,0.0171,3.89,23.44,-25.63,356.64,-25.29,5.7,52214,2020-06-27 15:51:10:882
-0.5442,3.9877,9.2707,-0.6876,4.0387,8.9099,-0.0305,-0.0654,0.0733,-0.2742,-0.2717,0.0171,3.89,23.44,-25.63,356.64,-25.29,5.7,52223,2020-06-27 15:51:10:891
-0.5442,3.9877,9.2707,-0.6876,4.0387,8.9099,0.1515,-0.123,0.3745,-0.2742,-0.2717,0.0171,3.82,25.38,-25.57,356.61,-24.32,4.41,52234,2020-06-27 15:51:10:902
-0.6328,3.9841,9.5365,-0.6962,3.9549,8.9468,0.1515,-0.123,0.3745,-0.3094,0.1927,0.0362,3.82,25.38,-25.57,356.61,-24.32,4.41,52244,2020-06-27 15:51:10:912
-0.6328,3.9841,9.5365,-0.6962,3.9549,8.9468,0.1515,-0.123,0.3745,-0.3094,0.1927,0.0362,3.82,25.38,-25.57,356.61,-24.32,4.41,52253,2020-06-27 15:51:10:921
-1.0422,4.0069,9.6011,-0.6962,3.9549,8.9468,-0.2201,0.0407,0.3687,-0.3094,0.1927,0.0362,3.82,25.38,-25.57,356.61,-24.32,4.41,52264,2020-06-27 15:51:10:932
-1.0422,4.0069,9.6011,-0.7604,3.8863,8.9715,-0.2201,0.0407,0.3687,-0.2103,0.2141,0.0458,3.82,25.38,-25.57,356.61,-24.32,4.41,52274,2020-06-27 15:51:10:942
-1.0422,4.0069,9.6011,-0.7604,3.8863,8.9715,-0.2201,0.0407,0.3687,-0.2103,0.2141,0.0458,3.82,25.38,-25.57,356.61,-24.32,4.41,52283,2020-06-27 15:51:10:951
