sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.565;-2.214;2.619;1.427;-4.276;-6.008;2.046;0.078;0.688;-7.3;-38.6;-17.2;3;2020-06-14 20:49:28:157
1.565;-2.214;2.619;1.427;-4.276;-6.008;1.812;-0.121;0.541;-9.7;-38.4;-16.9;13;2020-06-14 20:49:28:167
1.565;-2.214;2.619;0.552;-3.72;-8.976;1.812;-0.121;0.541;-9.7;-38.4;-16.9;24;2020-06-14 20:49:28:178
0.646;-0.266;0.671;0.552;-3.72;-8.976;1.812;-0.121;0.541;-9.7;-38.4;-16.9;34;2020-06-14 20:49:28:188
0.646;-0.266;0.671;0.552;-3.72;-8.976;1.003;-0.313;0.183;-9.7;-38.4;-16.9;44;2020-06-14 20:49:28:198
0.646;-0.266;0.671;0.856;-2.66;-8.476;1.003;-0.313;0.183;-10.3;-39.1;-13.3;54;2020-06-14 20:49:28:208
1.167;0.761;1.784;0.856;-2.66;-8.476;1.003;-0.313;0.183;-10.3;-39.1;-13.3;64;2020-06-14 20:49:28:218
1.167;0.761;1.784;0.459;-1.781;-6.933;0.733;-0.144;-0.078;-10.3;-39.1;-13.3;74;2020-06-14 20:49:28:228
1.167;0.761;1.784;0.459;-1.781;-6.933;0.733;-0.144;-0.078;-10.3;-39.1;-13.3;83;2020-06-14 20:49:28:237
0.44;1.651;3.559;0.459;-1.781;-6.933;0.733;-0.144;-0.078;-9.4;-39.6;-13.6;93;2020-06-14 20:49:28:247
0.44;1.651;3.559;0.434;-1.4;-4.223;0.567;-0.026;0.075;-9.4;-39.6;-13.6;103;2020-06-14 20:49:28:257
0.44;1.651;3.559;0.434;-1.4;-4.223;0.567;-0.026;0.075;-9.4;-39.6;-13.6;114;2020-06-14 20:49:28:268
1.163;1.794;6.718;0.434;-1.4;-4.223;0.567;-0.026;0.075;-10.6;-40.0;-13.0;124;2020-06-14 20:49:28:278
1.163;1.794;6.718;1.323;-1.273;-1.176;0.902;0.06;0.169;-10.6;-40.0;-13.0;134;2020-06-14 20:49:28:288
1.665;2.433;8.087;1.323;-1.273;-1.176;0.902;0.06;0.169;-10.6;-40.0;-13.0;144;2020-06-14 20:49:28:298
1.665;2.433;8.087;1.323;-1.273;-1.176;0.902;0.06;0.169;-10.6;-40.0;-13.0;153;2020-06-14 20:49:28:307
1.665;2.433;8.087;1.604;-0.651;-1.912;1.031;-0.027;0.111;-11.2;-40.5;-9.7;164;2020-06-14 20:49:28:318
2.665;3.175;7.72;1.604;-0.651;-1.912;1.031;-0.027;0.111;-11.2;-40.5;-9.7;174;2020-06-14 20:49:28:328
