ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-10.648,0.847,13.765,-10.622,-0.845,4.209,-0.188,0.126,-0.066,4.1,-36.6,-18.3,5,2020-06-14 21:03:38:826
-9.574,1.572,13.167,-10.622,-0.845,4.209,-0.188,0.126,-0.066,4.1,-36.6,-18.3,14,2020-06-14 21:03:38:835
-9.574,1.572,13.167,-10.622,-0.845,4.209,0.401,0.176,0.407,3.8,-37.2,-18.6,25,2020-06-14 21:03:38:846
-9.574,1.572,13.167,-7.981,-0.418,2.944,0.401,0.176,0.407,3.8,-37.2,-18.6,34,2020-06-14 21:03:38:855
-6.538,1.995,11.867,-7.981,-0.418,2.944,0.401,0.176,0.407,3.8,-37.2,-18.6,45,2020-06-14 21:03:38:866
-6.538,1.995,11.867,-7.981,-0.418,2.944,0.696,0.275,0.633,2.3,-36.8,-18.0,55,2020-06-14 21:03:38:876
-6.538,1.995,11.867,-5.198,0.249,1.358,0.696,0.275,0.633,2.3,-36.8,-18.0,65,2020-06-14 21:03:38:886
-4.374,2.728,10.977,-5.198,0.249,1.358,0.696,0.275,0.633,2.3,-36.8,-18.0,75,2020-06-14 21:03:38:896
-4.374,2.728,10.977,-5.198,0.249,1.358,0.507,0.591,0.81,1.4,-36.6,-18.9,85,2020-06-14 21:03:38:906
-4.374,2.728,10.977,-2.702,0.999,2.532,0.507,0.591,0.81,1.4,-36.6,-18.9,95,2020-06-14 21:03:38:916
-2.656,3.675,12.415,-2.702,0.999,2.532,0.507,0.591,0.81,1.4,-36.6,-18.9,104,2020-06-14 21:03:38:925
-2.656,3.675,12.415,-2.702,0.999,2.532,0.392,0.133,0.786,1.1,-37.9,-16.8,114,2020-06-14 21:03:38:935
-2.656,3.675,12.415,-2.702,0.999,2.532,0.392,0.133,0.786,1.1,-37.9,-16.8,125,2020-06-14 21:03:38:946
-0.816,4.063,13.396,-0.654,1.474,3.844,0.392,0.133,0.786,1.1,-37.9,-16.8,135,2020-06-14 21:03:38:956
-0.816,4.063,13.396,-0.654,1.474,3.844,0.602,-0.25,0.822,0.5,-37.3,-16.5,145,2020-06-14 21:03:38:966
