ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.8767,-2.0033,12.4315,-0.3647,-2.0653,9.5798,-0.7019,0.0299,3.0216,-0.6049,-0.1588,0.1082,42.39,-0.17,-23.98,262.95,11.22,2.7,9,2020-06-18 19:11:57:411
-0.8767,-2.0033,12.4315,-0.3647,-2.0653,9.5798,-0.7019,0.0299,3.0216,-0.3844,-0.4395,0.1386,42.39,-0.17,-23.98,262.95,11.22,2.7,18,2020-06-18 19:11:57:420
-0.8552,-2.0489,11.8877,-0.3647,-2.0653,9.5798,-0.5255,0.1032,2.5328,-0.3844,-0.4395,0.1386,42.39,-0.17,-23.98,262.95,11.22,2.7,29,2020-06-18 19:11:57:431
-0.8552,-2.0489,11.8877,-0.26,-2.1804,9.5577,-0.5255,0.1032,2.5328,-0.3844,-0.4395,0.1386,39.92,2.27,-25.77,262.95,11.22,2.7,38,2020-06-18 19:11:57:440
-0.8552,-2.0489,11.8877,-0.26,-2.1804,9.5577,-0.5255,0.1032,2.5328,-0.5325,-0.3516,0.1801,39.92,2.27,-25.77,262.95,11.22,2.7,48,2020-06-18 19:11:57:450
-1.1882,-2.1063,13.8424,-0.26,-2.1804,9.5577,-0.9513,0.2156,4.0422,-0.5325,-0.3516,0.1801,39.92,2.27,-25.77,262.95,11.22,2.7,59,2020-06-18 19:11:57:461
-1.1882,-2.1063,13.8424,-0.2042,-2.3198,9.5261,-0.9513,0.2156,4.0422,-0.5325,-0.3516,0.1801,40.85,1.13,-24.5,263.48,12.85,1.56,69,2020-06-18 19:11:57:471
-1.1882,-2.1063,13.8424,-0.2042,-2.3198,9.5261,-0.9513,0.2156,4.0422,-0.4702,-0.0043,0.374,40.85,1.13,-24.5,263.48,12.85,1.56,78,2020-06-18 19:11:57:480
-1.248,-2.4824,14.2281,-0.2042,-2.3198,9.5261,-1.0958,-0.0481,4.58,-0.4702,-0.0043,0.374,40.85,1.13,-24.5,263.48,12.85,1.56,88,2020-06-18 19:11:57:490
-1.248,-2.4824,14.2281,-0.266,-2.4428,9.4938,-1.0958,-0.0481,4.58,-0.4702,-0.0043,0.374,41.31,-0.21,-25.56,263.48,12.85,1.56,99,2020-06-18 19:11:57:501
-0.4456,-2.9424,15.0809,-0.266,-2.4428,9.4938,-1.0958,-0.0481,4.58,-0.4702,-0.0043,0.374,41.31,-0.21,-25.56,263.48,12.85,1.56,108,2020-06-18 19:11:57:510
-0.4456,-2.9424,15.0809,-0.266,-2.4428,9.4938,-0.2066,-0.39,5.5127,-0.5037,0.1485,0.6115,41.31,-0.21,-25.56,263.48,12.85,1.56,119,2020-06-18 19:11:57:521
-0.4456,-2.9424,15.0809,-0.3277,-2.5438,9.4653,-0.2066,-0.39,5.5127,-0.5037,0.1485,0.6115,40.85,1.41,-25.28,261.66,15.03,1.98,128,2020-06-18 19:11:57:530
0.206,-2.8992,17.347,-0.3277,-2.5438,9.4653,-0.2066,-0.39,5.5127,-0.5037,0.1485,0.6115,40.85,1.41,-25.28,261.66,15.03,1.98,139,2020-06-18 19:11:57:541
0.206,-2.8992,17.347,-0.3277,-2.5438,9.4653,0.4763,-0.3458,7.8955,0.1125,-0.7852,0.3644,40.85,1.41,-25.28,261.66,15.03,1.98,148,2020-06-18 19:11:57:550
0.206,-2.8992,17.347,-0.1648,-2.5153,9.4772,0.4763,-0.3458,7.8955,0.1125,-0.7852,0.3644,40.85,1.41,-25.28,261.66,15.03,1.98,158,2020-06-18 19:11:57:560
0.975,-2.8633,15.9696,-0.1648,-2.5153,9.4772,0.4763,-0.3458,7.8955,0.1125,-0.7852,0.3644,41.31,0.05,-27.73,261.66,15.03,1.98,168,2020-06-18 19:11:57:570
0.975,-2.8633,15.9696,-0.1648,-2.5153,9.4772,0.7812,-0.3905,5.7887,0.8966,-0.4049,-0.0388,41.31,0.05,-27.73,261.66,15.03,1.98,178,2020-06-18 19:11:57:580
-0.1916,-2.8442,13.7562,-0.0022,-2.29,9.5355,0.7812,-0.3905,5.7887,0.8966,-0.4049,-0.0388,41.31,0.05,-27.73,261.66,15.03,1.98,189,2020-06-18 19:11:57:591
-0.1916,-2.8442,13.7562,-0.0022,-2.29,9.5355,0.7812,-0.3905,5.7887,0.8966,-0.4049,-0.0388,41.31,0.05,-27.73,261.66,15.03,1.98,198,2020-06-18 19:11:57:600
-0.1916,-2.8442,13.7562,-0.0022,-2.29,9.5355,-0.3724,-0.6489,4.1081,0.9248,-0.3963,0.081,39.32,-1.46,-28.22,259.09,13.5,0.01,209,2020-06-18 19:11:57:611
-0.206,-2.4657,14.07,0.0973,-2.018,9.5963,-0.3724,-0.6489,4.1081,0.9248,-0.3963,0.081,39.32,-1.46,-28.22,259.09,13.5,0.01,218,2020-06-18 19:11:57:620
-0.206,-2.4657,14.07,0.0973,-2.018,9.5963,-0.3724,-0.6489,4.1081,0.9248,-0.3963,0.081,39.32,-1.46,-28.22,259.09,13.5,0.01,228,2020-06-18 19:11:57:630
-0.206,-2.4657,14.07,0.0973,-2.018,9.5963,-0.3654,-0.5477,4.7066,0.9248,-0.3963,0.081,39.01,-3.83,-28.51,259.09,13.5,0.01,239,2020-06-18 19:11:57:641
-0.1964,-2.2884,13.9718,0.1717,-1.7273,9.6518,-0.3654,-0.5477,4.7066,1.0862,-0.1572,0.1796,39.01,-3.83,-28.51,259.09,13.5,0.01,248,2020-06-18 19:11:57:650
-0.1964,-2.2884,13.9718,0.1717,-1.7273,9.6518,-0.3654,-0.5477,4.7066,1.0862,-0.1572,0.1796,39.01,-3.83,-28.51,259.09,13.5,0.01,259,2020-06-18 19:11:57:661
-0.1916,-1.7566,13.5502,0.1717,-1.7273,9.6518,-0.2786,-0.4498,3.8473,1.0862,-0.1572,0.1796,38.4,-3.38,-27.29,258.84,10.14,-1.02,268,2020-06-18 19:11:57:670
-0.1916,-1.7566,13.5502,0.1548,-1.3932,9.7059,-0.2786,-0.4498,3.8473,1.2119,0.0676,0.2653,38.4,-3.38,-27.29,258.84,10.14,-1.02,279,2020-06-18 19:11:57:681
-0.1916,-1.7566,13.5502,0.1548,-1.3932,9.7059,-0.2786,-0.4498,3.8473,1.2119,0.0676,0.2653,38.4,-3.38,-27.29,258.84,10.14,-1.02,289,2020-06-18 19:11:57:691
-0.3737,-1.2368,13.7322,0.1548,-1.3932,9.7059,-0.5262,-0.1033,3.8074,1.2119,0.0676,0.2653,40.09,-4.26,-28.79,258.84,10.14,-1.02,299,2020-06-18 19:11:57:701
-0.3737,-1.2368,13.7322,0.1471,-1.0178,9.7526,-0.5262,-0.1033,3.8074,1.3514,-0.1854,0.2573,40.09,-4.26,-28.79,258.84,10.14,-1.02,309,2020-06-18 19:11:57:711
-0.3737,-1.2368,13.7322,0.1471,-1.0178,9.7526,-0.5262,-0.1033,3.8074,1.3514,-0.1854,0.2573,40.09,-4.26,-28.79,258.84,10.14,-1.02,319,2020-06-18 19:11:57:721
