ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.3306,-1.6847,10.3187,-0.0534,-1.6726,9.6628,-0.3732,-0.1514,0.6903,-0.8057,-0.0112,0.1343,39.16,-1.88,-26.52,260.34,9.82,0.32,12,2020-06-18 19:16:39:655
-0.0455,-1.747,10.1366,-0.0534,-1.6726,9.6628,-0.0254,0.0701,0.5659,-1.03,-0.0858,0.2366,39.16,-1.88,-26.52,260.34,9.82,0.32,23,2020-06-18 19:16:39:666
-0.0455,-1.747,10.1366,-0.038,-1.9356,9.6137,-0.0254,0.0701,0.5659,-1.03,-0.0858,0.2366,40.86,-3.78,-27.38,260.34,9.82,0.32,32,2020-06-18 19:16:39:675
1.2265,-1.9387,11.5404,-0.038,-1.9356,9.6137,-0.0254,0.0701,0.5659,-1.03,-0.0858,0.2366,40.86,-3.78,-27.38,260.34,9.82,0.32,43,2020-06-18 19:16:39:686
1.2265,-1.9387,11.5404,-0.038,-1.9356,9.6137,1.2579,0.1998,2.1276,-1.03,-0.0858,0.2366,40.86,-3.78,-27.38,260.34,9.82,0.32,52,2020-06-18 19:16:39:695
1.2265,-1.9387,11.5404,-0.0586,-2.2548,9.5437,1.2579,0.1998,2.1276,-1.1828,0.3142,0.2019,39.01,-0.99,-26.38,259.77,13.29,0.35,62,2020-06-18 19:16:39:705
0.7953,-1.9482,14.0413,-0.0586,-2.2548,9.5437,1.2579,0.1998,2.1276,-1.1828,0.3142,0.2019,39.01,-0.99,-26.38,259.77,13.29,0.35,73,2020-06-18 19:16:39:716
0.7953,-1.9482,14.0413,-0.0586,-2.2548,9.5437,0.7213,0.4959,4.8305,-1.1828,0.3142,0.2019,39.01,-0.99,-26.38,259.77,13.29,0.35,82,2020-06-18 19:16:39:725
0.7953,-1.9482,14.0413,-0.144,-2.516,9.4773,0.7213,0.4959,4.8305,-0.6401,0.1991,-0.0276,39.93,0.64,-26.53,259.77,13.29,0.35,92,2020-06-18 19:16:39:735
-0.309,-2.2165,15.4139,-0.144,-2.516,9.4773,0.7213,0.4959,4.8305,-0.6401,0.1991,-0.0276,39.93,0.64,-26.53,259.77,13.29,0.35,102,2020-06-18 19:16:39:745
-0.309,-2.2165,15.4139,-0.144,-2.516,9.4773,-0.322,0.2874,5.9514,-0.6401,0.1991,-0.0276,39.93,0.64,-26.53,259.77,13.29,0.35,112,2020-06-18 19:16:39:755
-0.309,-2.2165,15.4139,-0.1284,-2.5928,9.4568,-0.322,0.2874,5.9514,0.0198,-0.4762,-0.0281,39.93,0.64,-26.53,259.77,13.29,0.35,122,2020-06-18 19:16:39:765
-0.6037,-2.7819,15.124,-0.1284,-2.5928,9.4568,-0.322,0.2874,5.9514,0.0198,-0.4762,-0.0281,39.77,-0.68,-25.9,258.62,15.33,0.78,133,2020-06-18 19:16:39:776
-0.6037,-2.7819,15.124,-0.1284,-2.5928,9.4568,-0.5039,-0.1445,5.3233,0.0198,-0.4762,-0.0281,39.77,-0.68,-25.9,258.62,15.33,0.78,143,2020-06-18 19:16:39:786
-0.6037,-2.7819,15.124,0.0746,-2.5221,9.4765,-0.5039,-0.1445,5.3233,0.0198,-0.4762,-0.0281,39.77,-0.68,-25.9,258.62,15.33,0.78,152,2020-06-18 19:16:39:795
0.1413,-2.5878,14.5299,0.0746,-2.5221,9.4765,-0.5039,-0.1445,5.3233,0.4252,-0.8885,0.1173,37.93,-0.72,-27.03,258.62,15.33,0.78,162,2020-06-18 19:16:39:805
0.1413,-2.5878,14.5299,0.0746,-2.5221,9.4765,0.2411,-0.1164,4.6102,0.4252,-0.8885,0.1173,37.93,-0.72,-27.03,258.62,15.33,0.78,173,2020-06-18 19:16:39:816
0.6324,-2.5303,14.0365,0.2531,-2.4026,9.5044,0.2411,-0.1164,4.6102,0.4252,-0.8885,0.1173,37.93,-0.72,-27.03,258.62,15.33,0.78,183,2020-06-18 19:16:39:826
0.6324,-2.5303,14.0365,0.2531,-2.4026,9.5044,0.2411,-0.1164,4.6102,0.5892,-0.2057,0.0762,39.01,-1.04,-29.32,258.88,14.18,-1.53,192,2020-06-18 19:16:39:835
