ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.6995,1.1755,2.3633,-0.0642,1.3265,9.7163,1.5009,-0.1513,-4.9558,0.0811,-0.7202,-1.2074,41.95,-14.62,-23.52,254.31,-7.46,1.54,9,2020-06-18 19:23:43:557
0.6995,1.1755,2.3633,0.1068,1.3568,9.7117,1.5009,-0.1513,-4.9558,0.0811,-0.7202,-1.2074,39.02,-13.18,-22.83,254.31,-7.46,1.54,18,2020-06-18 19:23:43:566
0.6995,1.1755,2.3633,0.1068,1.3568,9.7117,0.177,-0.4211,-8.7985,0.0811,-0.7202,-1.2074,39.02,-13.18,-22.83,254.31,-7.46,1.54,30,2020-06-18 19:23:43:578
0.2324,0.4568,0.708,0.1068,1.3568,9.7117,0.177,-0.4211,-8.7985,0.0811,-0.7202,-1.2074,39.02,-13.18,-22.83,254.31,-7.46,1.54,38,2020-06-18 19:23:43:586
0.2324,0.4568,0.708,0.1803,1.04,9.7497,0.177,-0.4211,-8.7985,-1.4689,-0.2983,-0.973,40.71,-11.28,-25.6,259.89,-7.95,-0.63,49,2020-06-18 19:23:43:597
0.2324,0.4568,0.708,0.1803,1.04,9.7497,0.1752,-1.3999,-7.803,-1.4689,-0.2983,-0.973,40.71,-11.28,-25.6,259.89,-7.95,-0.63,58,2020-06-18 19:23:43:606
0.2228,-1.0619,2.9885,0.1803,1.04,9.7497,0.1752,-1.3999,-7.803,-1.4689,-0.2983,-0.973,40.71,-11.28,-25.6,259.89,-7.95,-0.63,69,2020-06-18 19:23:43:617
0.2228,-1.0619,2.9885,0.1944,0.3456,9.7986,0.1752,-1.3999,-7.803,-2.7158,0.0319,-0.7051,40.71,-11.28,-25.6,259.89,-7.95,-0.63,78,2020-06-18 19:23:43:626
-0.3186,-2.3651,8.0885,0.1944,0.3456,9.7986,-0.3942,-2.1608,-2.796,-2.7158,0.0319,-0.7051,39.01,-5.85,-25.86,259.89,-7.95,-0.63,89,2020-06-18 19:23:43:637
-0.3186,-2.3651,8.0885,0.1944,0.3456,9.7986,-0.3942,-2.1608,-2.796,-2.7158,0.0319,-0.7051,39.01,-5.85,-25.86,259.89,-7.95,-0.63,98,2020-06-18 19:23:43:646
-0.3186,-2.3651,8.0885,0.1697,-0.5057,9.7921,-0.3942,-2.1608,-2.796,-2.7158,0.0319,-0.7051,39.01,-5.85,-25.86,259.89,-7.95,-0.63,108,2020-06-18 19:23:43:656
-0.1964,-2.6405,12.6591,0.1697,-0.5057,9.7921,-0.4201,-1.868,2.9479,-2.7312,-0.0858,-0.532,38.24,-3.09,-27.46,263.54,2.96,-0.99,118,2020-06-18 19:23:43:666
-0.1964,-2.6405,12.6591,0.1697,-0.5057,9.7921,-0.4201,-1.868,2.9479,-2.7312,-0.0858,-0.532,38.24,-3.09,-27.46,263.54,2.96,-0.99,129,2020-06-18 19:23:43:677
1.3247,-2.3076,15.7133,0.2943,-1.2064,9.7277,-0.4201,-1.868,2.9479,-2.7312,-0.0858,-0.532,38.24,-3.09,-27.46,263.54,2.96,-0.99,139,2020-06-18 19:23:43:687
1.3247,-2.3076,15.7133,0.2943,-1.2064,9.7277,0.9618,-0.9277,6.226,-1.6148,-1.125,-0.7435,39.31,0.32,-27.78,263.54,2.96,-0.99,148,2020-06-18 19:23:43:696
1.3247,-2.3076,15.7133,0.2943,-1.2064,9.7277,0.9618,-0.9277,6.226,-1.6148,-1.125,-0.7435,39.31,0.32,-27.78,263.54,2.96,-0.99,159,2020-06-18 19:23:43:707
1.0061,-0.9182,13.7802,0.6824,-1.6301,9.6461,0.9618,-0.9277,6.226,-1.6148,-1.125,-0.7435,39.31,0.32,-27.78,263.54,2.96,-0.99,169,2020-06-18 19:23:43:717
1.0061,-0.9182,13.7802,0.6824,-1.6301,9.6461,0.9618,-0.9277,6.226,-1.6132,-0.6935,-1.2724,39.31,0.32,-27.78,263.54,2.96,-0.99,178,2020-06-18 19:23:43:726
1.0061,-0.9182,13.7802,0.6824,-1.6301,9.6461,0.6689,-0.2861,3.6113,-1.6132,-0.6935,-1.2724,39.31,2.5,-29.66,267.82,9.57,-4.05,189,2020-06-18 19:23:43:737
-1.4397,-3.2705,16.7961,0.8644,-2.0444,9.5522,0.6689,-0.2861,3.6113,-1.6132,-0.6935,-1.2724,39.31,2.5,-29.66,267.82,9.57,-4.05,198,2020-06-18 19:23:43:746
-1.4397,-3.2705,16.7961,0.8644,-2.0444,9.5522,-3.3379,-1.1116,8.1235,-1.6132,-0.6935,-1.2724,39.31,2.5,-29.66,267.82,9.57,-4.05,209,2020-06-18 19:23:43:757
-1.3966,-3.34,17.3207,0.8644,-2.0444,9.5522,-3.3379,-1.1116,8.1235,-1.0353,-0.4805,-0.8681,37.0,6.46,-28.53,267.82,9.57,-4.05,219,2020-06-18 19:23:43:767
-1.3966,-3.34,17.3207,1.024,-2.2929,9.4797,-3.3379,-1.1116,8.1235,-1.0353,-0.4805,-0.8681,37.0,6.46,-28.53,267.82,9.57,-4.05,230,2020-06-18 19:23:43:778
-1.3966,-3.34,17.3207,1.024,-2.2929,9.4797,-1.103,-1.169,6.724,-1.0353,-0.4805,-0.8681,37.0,6.46,-28.53,267.82,9.57,-4.05,238,2020-06-18 19:23:43:786
0.848,-3.5724,14.9947,1.024,-2.2929,9.4797,-1.103,-1.169,6.724,-0.4281,-0.121,-0.4084,38.08,6.46,-29.58,269.74,13.52,-6.17,249,2020-06-18 19:23:43:797
0.848,-3.5724,14.9947,1.094,-2.4101,9.4427,-1.103,-1.169,6.724,-0.4281,-0.121,-0.4084,38.08,6.46,-29.58,269.74,13.52,-6.17,258,2020-06-18 19:23:43:806
0.848,-3.5724,14.9947,1.094,-2.4101,9.4427,0.4567,-1.4885,4.9484,-0.4281,-0.121,-0.4084,38.08,6.46,-29.58,269.74,13.52,-6.17,268,2020-06-18 19:23:43:816
1.4996,-3.8503,15.1767,1.094,-2.4101,9.4427,0.4567,-1.4885,4.9484,-0.5538,0.5954,-0.3845,38.08,6.46,-29.58,269.74,13.52,-6.17,279,2020-06-18 19:23:43:827
1.4996,-3.8503,15.1767,0.9737,-2.5463,9.4201,0.4567,-1.4885,4.9484,-0.5538,0.5954,-0.3845,37.76,8.98,-28.54,269.74,13.52,-6.17,290,2020-06-18 19:23:43:838
1.4996,-3.8503,15.1767,0.9737,-2.5463,9.4201,0.5531,-1.2172,7.171,-0.5538,0.5954,-0.3845,37.76,8.98,-28.54,269.74,13.52,-6.17,298,2020-06-18 19:23:43:846
1.3007,-3.649,17.3422,0.9737,-2.5463,9.4201,0.5531,-1.2172,7.171,-0.002,0.6039,-0.5017,37.76,8.98,-28.54,269.74,13.52,-6.17,309,2020-06-18 19:23:43:857
1.3007,-3.649,17.3422,0.8373,-2.5422,9.4343,0.5531,-1.2172,7.171,-0.002,0.6039,-0.5017,36.53,8.24,-27.78,272.14,15.05,-5.9,319,2020-06-18 19:23:43:867
1.3007,-3.649,17.3422,0.8373,-2.5422,9.4343,0.5474,-0.8283,7.6434,-0.002,0.6039,-0.5017,36.53,8.24,-27.78,272.14,15.05,-5.9,328,2020-06-18 19:23:43:876
1.7247,-3.1292,16.0774,0.8373,-2.5422,9.4343,0.5474,-0.8283,7.6434,0.863,0.4362,-0.409,36.53,8.24,-27.78,272.14,15.05,-5.9,339,2020-06-18 19:23:43:887
1.7247,-3.1292,16.0774,0.7404,-2.3054,9.503,0.5474,-0.8283,7.6434,0.863,0.4362,-0.409,35.76,8.52,-28.12,272.14,15.05,-5.9,348,2020-06-18 19:23:43:896
3.8759,-2.0872,13.2388,0.7404,-2.3054,9.503,2.6187,-0.0566,4.052,0.863,0.4362,-0.409,35.76,8.52,-28.12,272.14,15.05,-5.9,358,2020-06-18 19:23:43:906
3.8759,-2.0872,13.2388,0.7404,-2.3054,9.503,2.6187,-0.0566,4.052,0.8673,1.0018,-0.3733,35.76,8.52,-28.12,272.14,15.05,-5.9,369,2020-06-18 19:23:43:917
3.8759,-2.0872,13.2388,0.5216,-2.0399,9.5779,2.6187,-0.0566,4.052,0.8673,1.0018,-0.3733,35.76,8.52,-28.12,272.14,15.05,-5.9,378,2020-06-18 19:23:43:926
5.3204,-1.7087,13.543,0.5216,-2.0399,9.5779,4.8851,0.2736,3.7487,0.8673,1.0018,-0.3733,39.61,8.6,-26.32,275.33,12.01,-3.12,389,2020-06-18 19:23:43:937
5.3204,-1.7087,13.543,0.5216,-2.0399,9.5779,4.8851,0.2736,3.7487,0.986,1.2516,-0.948,39.61,8.6,-26.32,275.33,12.01,-3.12,398,2020-06-18 19:23:43:946
4.3167,-1.9171,14.4509,0.2554,-1.7407,9.6476,4.8851,0.2736,3.7487,0.986,1.2516,-0.948,39.61,8.6,-26.32,275.33,12.01,-3.12,409,2020-06-18 19:23:43:957
4.3167,-1.9171,14.4509,0.2554,-1.7407,9.6476,4.0249,-0.3008,4.5619,0.986,1.2516,-0.948,38.84,7.85,-26.64,275.33,12.01,-3.12,418,2020-06-18 19:23:43:966
4.3167,-1.9171,14.4509,0.2554,-1.7407,9.6476,4.0249,-0.3008,4.5619,0.986,1.2516,-0.948,38.84,7.85,-26.64,275.33,12.01,-3.12,428,2020-06-18 19:23:43:976
2.877,-1.9435,12.0865,0.1209,-1.2613,9.7245,4.0249,-0.3008,4.5619,1.7749,0.6482,-1.5147,38.84,7.85,-26.64,275.33,12.01,-3.12,439,2020-06-18 19:23:43:987
2.877,-1.9435,12.0865,0.1209,-1.2613,9.7245,2.7288,-0.9248,1.7536,1.7749,0.6482,-1.5147,39.3,9.19,-26.02,278.17,7.39,-0.71,448,2020-06-18 19:23:43:996
2.877,-1.9435,12.0865,0.1209,-1.2613,9.7245,2.7288,-0.9248,1.7536,1.7749,0.6482,-1.5147,39.3,9.19,-26.02,278.17,7.39,-0.71,459,2020-06-18 19:23:44:007
1.6792,-2.3315,9.8851,0.0154,-0.7781,9.7757,2.7288,-0.9248,1.7536,2.0486,0.6742,-1.7161,39.3,9.19,-26.02,278.17,7.39,-0.71,468,2020-06-18 19:23:44:016
1.6792,-2.3315,9.8851,0.0154,-0.7781,9.7757,1.125,-1.7932,-0.9097,2.0486,0.6742,-1.7161,39.3,9.19,-26.02,278.17,7.39,-0.71,478,2020-06-18 19:23:44:026
1.6792,-2.3315,9.8851,0.0154,-0.7781,9.7757,1.125,-1.7932,-0.9097,2.0486,0.6742,-1.7161,38.99,10.04,-27.9,278.17,7.39,-0.71,489,2020-06-18 19:23:44:037
-0.2755,-2.3124,6.9818,-0.1162,-0.2125,9.8037,1.125,-1.7932,-0.9097,1.7797,0.5709,-1.7001,38.99,10.04,-27.9,278.17,7.39,-0.71,498,2020-06-18 19:23:44:046
-0.2755,-2.3124,6.9818,-0.1162,-0.2125,9.8037,-0.9174,-2.2196,-3.4081,1.7797,0.5709,-1.7001,38.99,10.04,-27.9,278.17,7.39,-0.71,509,2020-06-18 19:23:44:057
-2.8243,-1.8428,6.3182,-0.1162,-0.2125,9.8037,-0.9174,-2.2196,-3.4081,1.7797,0.5709,-1.7001,36.53,9.0,-25.94,282.93,1.24,0.68,518,2020-06-18 19:23:44:066
-2.8243,-1.8428,6.3182,-0.2965,0.2231,9.7996,-0.9174,-2.2196,-3.4081,1.288,0.4479,-1.348,36.53,9.0,-25.94,282.93,1.24,0.68,529,2020-06-18 19:23:44:077
-2.8243,-1.8428,6.3182,-0.2965,0.2231,9.7996,-2.8279,-2.1854,-3.7289,1.288,0.4479,-1.348,36.53,9.0,-25.94,282.93,1.24,0.68,538,2020-06-18 19:23:44:086
-3.4615,-1.9794,6.2128,-0.4085,0.4785,9.7865,-2.8279,-2.1854,-3.7289,1.288,0.4479,-1.348,38.99,10.84,-23.88,282.93,1.24,0.68,549,2020-06-18 19:23:44:097
-3.4615,-1.9794,6.2128,-0.4085,0.4785,9.7865,-2.8279,-2.1854,-3.7289,1.288,0.4479,-1.348,38.99,10.84,-23.88,282.93,1.24,0.68,559,2020-06-18 19:23:44:107
