ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.2721,2.2436,1.6416,-0.3022,5.3408,8.2192,-0.1242,-2.1864,-4.6084,2.0238,0.2687,-0.9308,7.13,15.35,-35.82,350.04,-33.0,2.11,2,2020-06-14 01:09:50:393
-1.2721,2.2436,1.6416,-0.5546,5.8641,7.8406,-0.8707,-4.182,-7.0708,2.0238,0.2687,-0.9308,7.13,15.35,-35.82,350.04,-33.0,2.11,12,2020-06-14 01:09:50:403
-1.2721,2.2436,1.6416,-0.5546,5.8641,7.8406,-0.8707,-4.182,-7.0708,1.4294,0.11,-0.8583,7.13,15.35,-35.82,350.04,-33.0,2.11,22,2020-06-14 01:09:50:413
-1.8838,0.9663,-0.1493,-0.5546,5.8641,7.8406,-0.8707,-4.182,-7.0708,1.4294,0.11,-0.8583,4.0,10.84,-37.36,350.04,-33.0,2.11,33,2020-06-14 01:09:50:424
-1.8838,0.9663,-0.1493,-0.7363,6.1534,7.6002,-1.2935,-5.8464,-8.6896,1.4294,0.11,-0.8583,4.0,10.84,-37.36,350.04,-33.0,2.11,42,2020-06-14 01:09:50:433
-1.9855,-0.3242,-2.0119,-0.7363,6.1534,7.6002,-1.2935,-5.8464,-8.6896,0.6944,0.1292,-0.5356,4.0,10.84,-37.36,350.04,-33.0,2.11,52,2020-06-14 01:09:50:443
-1.9855,-0.3242,-2.0119,-0.7363,6.1534,7.6002,-1.2935,-5.8464,-8.6896,0.6944,0.1292,-0.5356,4.0,10.84,-37.36,350.04,-33.0,2.11,62,2020-06-14 01:09:50:453
-1.9855,-0.3242,-2.0119,-0.8692,6.2611,7.4976,-1.0169,-7.3785,-10.3081,0.6944,0.1292,-0.5356,5.16,16.34,-32.37,356.69,-38.86,5.53,72,2020-06-14 01:09:50:463
-1.9939,-1.3944,-2.9684,-0.8692,6.2611,7.4976,-1.0169,-7.3785,-10.3081,-0.2495,0.0844,-0.1872,5.16,16.34,-32.37,356.69,-38.86,5.53,82,2020-06-14 01:09:50:473
-1.9939,-1.3944,-2.9684,-0.8692,6.2611,7.4976,-1.0169,-7.3785,-10.3081,-0.2495,0.0844,-0.1872,5.16,16.34,-32.37,356.69,-38.86,5.53,92,2020-06-14 01:09:50:483
-2.5602,-2.7112,-3.8016,-0.9195,6.1887,7.5515,-1.4069,-8.534,-11.1121,-0.2495,0.0844,-0.1872,5.16,16.34,-32.37,356.69,-38.86,5.53,102,2020-06-14 01:09:50:493
-2.5602,-2.7112,-3.8016,-0.9195,6.1887,7.5515,-1.4069,-8.534,-11.1121,-0.7853,-0.4897,0.2059,5.14,17.0,-30.92,356.69,-38.86,5.53,112,2020-06-14 01:09:50:503
-2.5602,-2.7112,-3.8016,-0.9195,6.1887,7.5515,-1.4069,-8.534,-11.1121,-0.7853,-0.4897,0.2059,5.14,17.0,-30.92,356.69,-38.86,5.53,122,2020-06-14 01:09:50:513
-3.4807,-3.894,-4.5259,-0.7428,6.0029,7.719,-2.5154,-9.5555,-12.0617,-0.7853,-0.4897,0.2059,5.14,17.0,-30.92,356.69,-38.86,5.53,132,2020-06-14 01:09:50:523
-3.4807,-3.894,-4.5259,-0.7428,6.0029,7.719,-2.5154,-9.5555,-12.0617,-1.3073,-1.8522,0.992,5.14,17.0,-30.92,356.69,-38.86,5.53,142,2020-06-14 01:09:50:533
-3.4807,-3.894,-4.5259,-0.7428,6.0029,7.719,-2.5154,-9.5555,-12.0617,-1.3073,-1.8522,0.992,2.62,18.3,-31.57,0.13,-37.74,5.5,152,2020-06-14 01:09:50:543
-3.4831,-4.4231,-4.7366,-0.0823,5.6651,8.0044,-3.6826,-9.8435,-12.6602,-1.3073,-1.8522,0.992,2.62,18.3,-31.57,0.13,-37.74,5.5,162,2020-06-14 01:09:50:553
-3.4831,-4.4231,-4.7366,-0.0823,5.6651,8.0044,-3.6826,-9.8435,-12.6602,-2.7529,-2.8951,2.6112,2.62,18.3,-31.57,0.13,-37.74,5.5,173,2020-06-14 01:09:50:564
-3.4831,-4.4231,-4.7366,-0.0823,5.6651,8.0044,-3.6826,-9.8435,-12.6602,-2.7529,-2.8951,2.6112,2.62,18.3,-31.57,0.13,-37.74,5.5,181,2020-06-14 01:09:50:572
0.8396,-4.8504,-2.2418,-0.0823,5.6651,8.0044,-3.6826,-9.8435,-12.6602,-2.7529,-2.8951,2.6112,2.62,18.3,-31.57,0.13,-37.74,5.5,192,2020-06-14 01:09:50:583
0.8396,-4.8504,-2.2418,1.0586,4.8566,8.4536,-0.4067,-9.5754,-10.5921,-2.7529,-2.8951,2.6112,0.03,21.57,-29.31,0.13,-37.74,5.5,202,2020-06-14 01:09:50:593
8.294,-4.4315,4.9133,1.0586,4.8566,8.4536,-0.4067,-9.5754,-10.5921,-5.1742,-2.6064,4.0142,0.03,21.57,-29.31,0.13,-37.74,5.5,213,2020-06-14 01:09:50:604
8.294,-4.4315,4.9133,1.0586,4.8566,8.4536,-0.4067,-9.5754,-10.5921,-5.1742,-2.6064,4.0142,0.03,21.57,-29.31,0.13,-37.74,5.5,222,2020-06-14 01:09:50:613
8.294,-4.4315,4.9133,2.4322,2.89,9.05,8.2662,-6.9218,-1.114,-5.1742,-2.6064,4.0142,3.87,29.33,-24.11,343.58,-17.14,-15.04,232,2020-06-14 01:09:50:623
16.0799,-1.6243,17.5583,2.4322,2.89,9.05,8.2662,-6.9218,-1.114,-6.7007,-1.7372,3.864,3.87,29.33,-24.11,343.58,-17.14,-15.04,242,2020-06-14 01:09:50:633
16.0799,-1.6243,17.5583,2.4322,2.89,9.05,8.2662,-6.9218,-1.114,-6.7007,-1.7372,3.864,3.87,29.33,-24.11,343.58,-17.14,-15.04,252,2020-06-14 01:09:50:643
