ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-9.7691,-2.3892,12.9662,-2.5675,3.1078,8.9398,-11.0424,-6.5044,3.2718,0.6127,1.3412,3.1268,-0.97,26.93,-24.75,12.71,-16.35,14.82,3,2020-06-14 00:19:01:421
-9.7691,-2.3892,12.9662,-2.5675,3.1078,8.9398,-3.1688,-4.9607,3.8428,0.8077,1.7023,3.7766,2.37,25.63,-24.11,12.71,-16.35,14.82,13,2020-06-14 00:19:01:431
-3.8638,-0.6426,12.704,-2.658,3.5617,8.7419,-3.1688,-4.9607,3.8428,0.8077,1.7023,3.7766,2.37,25.63,-24.11,12.71,-16.35,14.82,23,2020-06-14 00:19:01:441
-3.8638,-0.6426,12.704,-2.658,3.5617,8.7419,-3.1688,-4.9607,3.8428,0.8077,1.7023,3.7766,2.37,25.63,-24.11,12.71,-16.35,14.82,33,2020-06-14 00:19:01:451
0.1872,1.3218,11.8373,-2.658,3.5617,8.7419,1.9837,-3.2517,3.0864,1.1752,1.3892,3.6903,2.37,25.63,-24.11,12.71,-16.35,14.82,43,2020-06-14 00:19:01:461
0.1872,1.3218,11.8373,-2.596,4.1175,8.5133,1.9837,-3.2517,3.0864,1.1752,1.3892,3.6903,8.23,22.99,-26.37,359.88,-24.83,16.96,53,2020-06-14 00:19:01:471
0.1872,1.3218,11.8373,-2.596,4.1175,8.5133,1.9837,-3.2517,3.0864,1.1752,1.3892,3.6903,8.23,22.99,-26.37,359.88,-24.83,16.96,63,2020-06-14 00:19:01:481
4.6596,3.0684,9.3593,-2.596,4.1175,8.5133,6.3831,-1.8637,1.4981,1.1752,1.3892,3.6903,8.23,22.99,-26.37,359.88,-24.83,16.96,73,2020-06-14 00:19:01:491
4.6596,3.0684,9.3593,-2.4441,4.6427,8.2851,6.3831,-1.8637,1.4981,1.6556,1.1399,3.1342,8.23,22.99,-26.37,359.88,-24.83,16.96,83,2020-06-14 00:19:01:501
4.6596,3.0684,9.3593,-2.4441,4.6427,8.2851,6.3831,-1.8637,1.4981,1.6556,1.1399,3.1342,8.23,22.99,-26.37,359.88,-24.83,16.96,93,2020-06-14 00:19:01:511
