ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.5797,-0.2666,9.7222,-0.2472,-0.0709,9.8033,-0.1776,-0.1298,-0.2765,-0.0228,-0.0501,-0.1144,40.55,-7.6,-26.26,257.49,0.33,1.85,7,2020-06-18 18:32:36:575
-0.5797,-0.2666,9.7222,-0.2472,-0.0709,9.8033,-0.3255,-0.1628,-0.132,-0.1431,0.026,-0.0516,40.86,-9.06,-25.16,257.17,0.41,1.44,17,2020-06-18 18:32:36:585
-0.7354,-0.257,9.8156,-0.2673,-0.122,9.8022,-0.3255,-0.1628,-0.132,-0.1431,0.026,-0.0516,40.86,-9.06,-25.16,257.17,0.41,1.44,28,2020-06-18 18:32:36:596
-0.7354,-0.257,9.8156,-0.2673,-0.122,9.8022,-0.3255,-0.1628,-0.132,-0.1431,0.026,-0.0516,40.86,-9.06,-25.16,257.17,0.41,1.44,37,2020-06-18 18:32:36:605
-0.7354,-0.257,9.8156,-0.2673,-0.122,9.8022,-0.3806,-0.1392,0.0342,-0.2204,-0.1492,0.0544,41.32,-8.63,-26.54,257.17,0.41,1.44,47,2020-06-18 18:32:36:615
-0.2851,-0.4056,9.8132,-0.2481,-0.1928,9.8016,-0.3806,-0.1392,0.0342,-0.2204,-0.1492,0.0544,41.32,-8.63,-26.54,257.17,0.41,1.44,58,2020-06-18 18:32:36:626
-0.2851,-0.4056,9.8132,-0.2481,-0.1928,9.8016,-0.3806,-0.1392,0.0342,-0.2204,-0.1492,0.0544,41.32,-8.63,-26.54,257.17,0.41,1.44,67,2020-06-18 18:32:36:635
-0.2851,-0.4056,9.8132,-0.2481,-0.1928,9.8016,0.0341,-0.0893,-0.2061,-0.3077,-0.1705,0.0427,41.32,-8.63,-26.54,257.17,0.41,1.44,78,2020-06-18 18:32:36:646
-0.3234,-0.384,9.1665,-0.1946,-0.2809,9.8007,0.0341,-0.0893,-0.2061,-0.3077,-0.1705,0.0427,41.01,-6.7,-25.64,259.42,1.13,1.45,87,2020-06-18 18:32:36:655
-0.3234,-0.384,9.1665,-0.1946,-0.2809,9.8007,0.0341,-0.0893,-0.2061,-0.3077,-0.1705,0.0427,41.01,-6.7,-25.64,259.42,1.13,1.45,98,2020-06-18 18:32:36:666
-0.3234,-0.384,9.1665,-0.1946,-0.2809,9.8007,0.0363,0.1028,-0.5055,-0.5842,0.0942,0.0832,41.01,-6.7,-25.64,259.42,1.13,1.45,107,2020-06-18 18:32:36:675
0.1365,-0.2666,9.3892,-0.2033,-0.4296,9.7951,0.0363,0.1028,-0.5055,-0.5842,0.0942,0.0832,40.55,-8.03,-25.18,259.42,1.13,1.45,118,2020-06-18 18:32:36:686
