ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.295,-0.218,9.35,0.145,-0.2,-1.604,0.137,0.357,-0.058,-7.1,-34.6,-30.7,7,2020-06-14 09:55:57:775
-0.295,-0.218,9.35,-0.092,-0.079,-0.775,0.137,0.357,-0.058,-7.1,-34.6,-30.7,16,2020-06-14 09:55:57:784
-0.295,-0.218,9.35,-0.092,-0.079,-0.775,0.298,0.133,0.016,-7.1,-34.6,-30.7,26,2020-06-14 09:55:57:794
0.026,-0.742,8.792,-0.092,-0.079,-0.775,0.298,0.133,0.016,-6.2,-35.3,-30.1,36,2020-06-14 09:55:57:804
0.026,-0.742,8.792,0.496,-0.689,-0.676,0.298,0.133,0.016,-6.2,-35.3,-30.1,46,2020-06-14 09:55:57:814
0.026,-0.742,8.792,0.496,-0.689,-0.676,0.298,0.133,0.016,-6.2,-35.3,-30.1,56,2020-06-14 09:55:57:824
0.768,-1.111,9.843,0.496,-0.689,-0.676,0.392,0.115,0.053,-5.9,-35.1,-30.4,65,2020-06-14 09:55:57:833
0.768,-1.111,9.843,1.232,-1.261,-0.131,0.392,0.115,0.053,-5.9,-35.1,-30.4,75,2020-06-14 09:55:57:843
1.055,-1.491,8.905,1.232,-1.261,-0.131,0.392,0.115,0.053,-5.9,-35.1,-30.4,85,2020-06-14 09:55:57:853
1.055,-1.491,8.905,1.629,-1.76,-1.407,0.821,0.012,-0.03,-5.9,-35.1,-30.4,95,2020-06-14 09:55:57:863
1.055,-1.491,8.905,1.629,-1.76,-1.407,0.821,0.012,-0.03,-7.4,-35.0,-30.1,105,2020-06-14 09:55:57:873
1.519,-1.381,8.096,1.629,-1.76,-1.407,0.821,0.012,-0.03,-7.4,-35.0,-30.1,115,2020-06-14 09:55:57:883
1.519,-1.381,8.096,1.841,-1.504,-2.213,0.939,-0.398,-0.181,-7.4,-35.0,-30.1,125,2020-06-14 09:55:57:893
