ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-12.3895,-4.5392,5.0354,-1.923,4.497,8.5,-9.5723,-8.4168,-4.0275,-0.58,0.1395,0.9524,18.15,22.21,-36.57,346.12,-28.17,12.64,2,2020-06-27 16:02:20:838
-10.321,-3.3672,3.9915,-1.923,4.497,8.5,-9.5723,-8.4168,-4.0275,-0.58,0.1395,0.9524,18.15,22.21,-36.57,346.12,-28.17,12.64,12,2020-06-27 16:02:20:848
-10.321,-3.3672,3.9915,-1.923,4.497,8.5,-9.5723,-8.4168,-4.0275,-0.9209,0.393,1.5713,18.15,22.21,-36.57,346.12,-28.17,12.64,22,2020-06-27 16:02:20:858
-10.321,-3.3672,3.9915,-1.8815,4.323,8.599,-8.035,-7.1046,-4.8832,-0.9209,0.393,1.5713,18.15,22.21,-36.57,346.12,-28.17,12.64,31,2020-06-27 16:02:20:867
-9.4938,-2.4814,3.4636,-1.8815,4.323,8.599,-8.035,-7.1046,-4.8832,-0.9209,0.393,1.5713,18.93,23.51,-35.12,346.12,-28.17,12.64,42,2020-06-27 16:02:20:878
-9.4938,-2.4814,3.4636,-1.8815,4.323,8.599,-8.035,-7.1046,-4.8832,-1.3161,0.7275,2.2009,18.93,23.51,-35.12,346.12,-28.17,12.64,51,2020-06-27 16:02:20:887
-9.4938,-2.4814,3.4636,-1.8643,4.0871,8.7173,-6.8964,-6.0562,-5.5214,-1.3161,0.7275,2.2009,18.93,23.51,-35.12,346.12,-28.17,12.64,62,2020-06-27 16:02:20:898
-7.7604,-1.7536,2.8339,-1.8643,4.0871,8.7173,-6.8964,-6.0562,-5.5214,-1.3161,0.7275,2.2009,18.93,23.51,-35.12,346.12,-28.17,12.64,72,2020-06-27 16:02:20:908
-7.7604,-1.7536,2.8339,-1.8643,4.0871,8.7173,-6.8964,-6.0562,-5.5214,-1.8285,0.5347,2.7069,26.66,20.41,-31.72,329.58,-24.63,12.07,82,2020-06-27 16:02:20:918
-7.7604,-1.7536,2.8339,-1.7779,3.8134,8.8582,-4.237,-4.8725,-5.6507,-1.8285,0.5347,2.7069,26.66,20.41,-31.72,329.58,-24.63,12.07,92,2020-06-27 16:02:20:928
