ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.063,1.548,9.029,0.779,0.809,-0.588,0.21,-0.226,0.291,-9.4,-33.9,-23.5,4,2020-06-14 20:29:04:392
-0.063,1.548,9.029,0.779,0.809,-0.588,0.601,-0.212,0.391,-9.7,-34.2,-23.5,14,2020-06-14 20:29:04:402
-0.063,1.548,9.029,0.779,0.809,-0.588,0.601,-0.212,0.391,-9.7,-34.2,-23.5,24,2020-06-14 20:29:04:412
-0.431,1.196,7.594,0.34,0.525,-2.28,0.601,-0.212,0.391,-9.7,-34.2,-23.5,34,2020-06-14 20:29:04:422
-0.431,1.196,7.594,0.34,0.525,-2.28,0.529,-0.261,0.391,-10.3,-34.9,-22.9,44,2020-06-14 20:29:04:432
-0.431,1.196,7.594,0.34,0.525,-2.28,0.529,-0.261,0.391,-10.3,-34.9,-22.9,54,2020-06-14 20:29:04:442
-0.223,0.129,7.945,0.251,-0.747,-2.142,0.529,-0.261,0.391,-10.3,-34.9,-22.9,64,2020-06-14 20:29:04:452
-0.223,0.129,7.945,0.251,-0.747,-2.142,0.529,-0.261,0.391,-10.9,-35.1,-22.0,74,2020-06-14 20:29:04:462
-0.223,0.129,7.945,0.251,-0.747,-2.142,0.754,-0.181,0.352,-10.9,-35.1,-22.0,84,2020-06-14 20:29:04:472
0.014,-0.165,6.859,0.465,-1.375,-2.974,0.754,-0.181,0.352,-10.9,-35.1,-22.0,94,2020-06-14 20:29:04:482
0.014,-0.165,6.859,0.465,-1.375,-2.974,0.754,-0.181,0.352,-11.2,-35.3,-21.1,103,2020-06-14 20:29:04:491
0.014,-0.165,6.859,1.28,-1.687,-2.917,0.909,-0.374,0.304,-11.2,-35.3,-21.1,113,2020-06-14 20:29:04:501
0.993,-0.326,7.084,1.28,-1.687,-2.917,0.909,-0.374,0.304,-11.2,-35.3,-21.1,123,2020-06-14 20:29:04:511
0.993,-0.326,7.084,1.28,-1.687,-2.917,0.909,-0.374,0.304,-12.4,-35.8,-19.6,134,2020-06-14 20:29:04:522
0.964,-0.278,5.124,1.22,-1.998,-4.762,1.073,-0.837,0.032,-12.4,-35.8,-19.6,144,2020-06-14 20:29:04:532
0.964,-0.278,5.124,1.22,-1.998,-4.762,1.073,-0.837,0.032,-12.4,-35.8,-19.6,154,2020-06-14 20:29:04:542
0.964,-0.278,5.124,1.22,-1.998,-4.762,1.073,-0.837,0.032,-12.7,-36.3,-19.3,164,2020-06-14 20:29:04:552
0.849,0.536,3.444,0.818,-1.34,-6.632,0.892,-0.876,-0.057,-12.7,-36.3,-19.3,174,2020-06-14 20:29:04:562
0.849,0.536,3.444,0.818,-1.34,-6.632,0.892,-0.876,-0.057,-12.7,-36.3,-19.3,184,2020-06-14 20:29:04:572
-0.328,0.677,0.044,0.818,-1.34,-6.632,0.892,-0.876,-0.057,-12.7,-37.0,-18.1,195,2020-06-14 20:29:04:583
-0.328,0.677,0.044,0.818,-1.34,-6.632,0.892,-0.876,-0.057,-12.7,-37.0,-18.1,204,2020-06-14 20:29:04:592
-0.328,0.677,0.044,-0.11,-1.448,-9.46,0.421,-0.156,0.186,-12.7,-37.0,-18.1,216,2020-06-14 20:29:04:604
1.567,0.392,3.138,-0.11,-1.448,-9.46,0.421,-0.156,0.186,-12.7,-37.0,-18.1,224,2020-06-14 20:29:04:612
1.567,0.392,3.138,-0.11,-1.448,-9.46,0.421,-0.156,0.186,-13.6,-37.0,-16.3,233,2020-06-14 20:29:04:621
1.567,0.392,3.138,1.493,-2.358,-5.216,0.283,0.243,0.183,-13.6,-37.0,-16.3,243,2020-06-14 20:29:04:631
1.636,-0.165,3.789,1.493,-2.358,-5.216,0.283,0.243,0.183,-13.6,-37.0,-16.3,254,2020-06-14 20:29:04:642
1.636,-0.165,3.789,1.661,-2.382,-5.971,0.283,0.243,0.183,-14.2,-36.8,-17.2,263,2020-06-14 20:29:04:651
1.636,-0.165,3.789,1.661,-2.382,-5.971,0.585,0.168,-0.113,-14.2,-36.8,-17.2,273,2020-06-14 20:29:04:661
1.938,-0.108,3.734,1.661,-2.382,-5.971,0.585,0.168,-0.113,-14.2,-36.8,-17.2,284,2020-06-14 20:29:04:672
1.938,-0.108,3.734,2.131,-2.571,-6.799,0.585,0.168,-0.113,-14.2,-36.8,-17.2,293,2020-06-14 20:29:04:681
1.938,-0.108,3.734,2.131,-2.571,-6.799,0.585,0.168,-0.113,-13.6,-37.5,-16.0,304,2020-06-14 20:29:04:692
2.498,0.198,0.559,2.131,-2.571,-6.799,0.528,0.084,-0.553,-13.6,-37.5,-16.0,314,2020-06-14 20:29:04:702
2.498,0.198,0.559,2.042,-2.199,-8.821,0.528,0.084,-0.553,-13.6,-37.5,-16.0,324,2020-06-14 20:29:04:712
2.498,0.198,0.559,2.042,-2.199,-8.821,0.528,0.084,-0.553,-13.3,-37.7,-15.1,333,2020-06-14 20:29:04:721
1.732,0.708,1.602,2.042,-2.199,-8.821,-0.368,0.29,-0.7,-13.3,-37.7,-15.1,344,2020-06-14 20:29:04:732
1.732,0.708,1.602,1.808,-1.798,-6.372,-0.368,0.29,-0.7,-13.3,-37.7,-15.1,354,2020-06-14 20:29:04:742
1.785,0.509,3.655,1.808,-1.798,-6.372,-0.368,0.29,-0.7,-10.3,-38.0,-16.3,364,2020-06-14 20:29:04:752
1.785,0.509,3.655,1.808,-1.798,-6.372,-0.826,-0.17,-0.782,-10.3,-38.0,-16.3,374,2020-06-14 20:29:04:762
1.785,0.509,3.655,1.768,-2.028,-5.132,-0.826,-0.17,-0.782,-10.3,-38.0,-16.3,384,2020-06-14 20:29:04:772
1.112,0.222,4.538,1.768,-2.028,-5.132,-0.826,-0.17,-0.782,-10.3,-38.0,-16.3,394,2020-06-14 20:29:04:782
1.112,0.222,4.538,0.506,-1.967,-4.352,-0.959,-0.459,-0.771,-11.2,-37.4,-18.1,404,2020-06-14 20:29:04:792
1.112,0.222,4.538,0.506,-1.967,-4.352,-0.959,-0.459,-0.771,-11.2,-37.4,-18.1,414,2020-06-14 20:29:04:802
-0.091,-0.173,5.574,0.506,-1.967,-4.352,-0.959,-0.459,-0.771,-11.2,-37.4,-18.1,424,2020-06-14 20:29:04:812
-0.091,-0.173,5.574,0.527,-2.347,-1.8,-0.959,-0.459,-0.771,-9.7,-38.4,-17.5,434,2020-06-14 20:29:04:822
1.007,-0.747,8.376,0.527,-2.347,-1.8,-0.737,-0.761,-0.559,-9.7,-38.4,-17.5,444,2020-06-14 20:29:04:832
1.007,-0.747,8.376,0.527,-2.347,-1.8,-0.737,-0.761,-0.559,-9.7,-38.4,-17.5,454,2020-06-14 20:29:04:842
1.007,-0.747,8.376,1.206,-1.763,-1.856,-0.737,-0.761,-0.559,-9.7,-37.5,-17.8,463,2020-06-14 20:29:04:851
1.478,0.639,6.467,1.206,-1.763,-1.856,-0.539,-1.635,-0.738,-9.7,-37.5,-17.8,474,2020-06-14 20:29:04:862
1.478,0.639,6.467,1.206,-1.763,-1.856,-0.539,-1.635,-0.738,-9.7,-37.5,-17.8,484,2020-06-14 20:29:04:872
1.478,0.639,6.467,-1.819,0.827,-2.761,-0.539,-1.635,-0.738,-9.7,-37.5,-17.8,494,2020-06-14 20:29:04:882
-1.723,1.763,8.115,-1.819,0.827,-2.761,-1.792,-0.887,-0.564,-8.8,-37.4,-18.1,503,2020-06-14 20:29:04:891
-1.723,1.763,8.115,-1.819,0.827,-2.761,-1.792,-0.887,-0.564,-8.8,-37.4,-18.1,514,2020-06-14 20:29:04:902
-1.723,1.763,8.115,-1.543,-0.77,3.551,-1.792,-0.887,-0.564,-8.8,-37.4,-18.1,523,2020-06-14 20:29:04:911
-0.706,0.045,14.693,-1.543,-0.77,3.551,-1.792,-0.887,-0.564,-7.9,-37.0,-21.1,533,2020-06-14 20:29:04:921
-0.706,0.045,14.693,-1.543,-0.77,3.551,-1.274,0.495,-0.475,-7.9,-37.0,-21.1,543,2020-06-14 20:29:04:931
-0.706,0.045,14.693,-0.969,-0.209,6.137,-1.274,0.495,-0.475,-7.9,-37.0,-21.1,553,2020-06-14 20:29:04:941
-0.197,0.634,15.332,-0.969,-0.209,6.137,-1.274,0.495,-0.475,-7.9,-37.0,-21.1,564,2020-06-14 20:29:04:952
-0.197,0.634,15.332,-0.893,0.226,5.696,-0.753,0.655,-0.333,-8.2,-36.1,-21.4,573,2020-06-14 20:29:04:961
-0.027,0.579,15.311,-0.893,0.226,5.696,-0.753,0.655,-0.333,-8.2,-36.1,-21.4,583,2020-06-14 20:29:04:971
-0.027,0.579,15.311,-0.893,0.226,5.696,-0.753,0.655,-0.333,-8.2,-36.1,-21.4,593,2020-06-14 20:29:04:981
