ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.1916,0.3466,7.3339,-0.4843,1.0434,9.7389,-0.5047,-0.1072,-2.3342,-0.0941,-0.2344,0.0182,38.87,-14.06,-22.67,255.3,-6.15,3.23,6,2020-06-18 19:19:12:561
-0.1916,0.3466,7.3339,-0.4283,0.9904,9.7471,-0.5047,-0.1072,-2.3342,-0.239,-0.2147,-0.0164,41.79,-11.98,-24.48,257.15,-5.8,2.52,15,2020-06-18 19:19:12:570
-0.7186,0.2963,6.5386,-0.4283,0.9904,9.7471,-0.5047,-0.1072,-2.3342,-0.239,-0.2147,-0.0164,41.79,-11.98,-24.48,257.15,-5.8,2.52,26,2020-06-18 19:19:12:581
-0.7186,0.2963,6.5386,-0.4283,0.9904,9.7471,-0.3414,-0.6287,-2.7579,-0.239,-0.2147,-0.0164,41.79,-11.98,-24.48,257.15,-5.8,2.52,36,2020-06-18 19:19:12:591
-0.7186,0.2963,6.5386,-0.3654,0.8954,9.7589,-0.3414,-0.6287,-2.7579,-0.239,-0.2147,-0.0164,39.94,-12.29,-23.75,257.15,-5.8,2.52,46,2020-06-18 19:19:12:601
-0.7498,0.2963,5.8942,-0.3654,0.8954,9.7589,-0.3414,-0.6287,-2.7579,-0.3812,-0.4054,-0.0676,39.94,-12.29,-23.75,257.15,-5.8,2.52,55,2020-06-18 19:19:12:610
-0.7498,0.2963,5.8942,-0.3654,0.8954,9.7589,-0.4118,-0.5619,-3.4278,-0.3812,-0.4054,-0.0676,39.94,-12.29,-23.75,257.15,-5.8,2.52,66,2020-06-18 19:19:12:621
-0.7498,0.2963,5.8942,-0.2248,0.7711,9.7737,-0.4118,-0.5619,-3.4278,-0.3812,-0.4054,-0.0676,39.94,-12.29,-23.75,257.15,-5.8,2.52,75,2020-06-18 19:19:12:630
-0.2827,0.1143,5.9613,-0.2248,0.7711,9.7737,-0.4118,-0.5619,-3.4278,-0.492,-0.6701,-0.066,39.64,-12.31,-24.84,255.87,-4.51,1.32,85,2020-06-18 19:19:12:640
-0.2827,0.1143,5.9613,-0.2248,0.7711,9.7737,0.0714,-0.4459,-3.1013,-0.492,-0.6701,-0.066,39.64,-12.31,-24.84,255.87,-4.51,1.32,96,2020-06-18 19:19:12:651
0.5941,0.2077,6.9554,-0.0651,0.6438,9.7853,0.0714,-0.4459,-3.1013,-0.492,-0.6701,-0.066,39.64,-12.31,-24.84,255.87,-4.51,1.32,106,2020-06-18 19:19:12:661
0.5941,0.2077,6.9554,-0.0651,0.6438,9.7853,0.0714,-0.4459,-3.1013,-0.5154,-0.1998,-0.0281,39.94,-11.3,-26.08,255.87,-4.51,1.32,115,2020-06-18 19:19:12:670
0.5941,0.2077,6.9554,-0.0651,0.6438,9.7853,0.4772,-0.4509,-2.1674,-0.5154,-0.1998,-0.0281,39.94,-11.3,-26.08,255.87,-4.51,1.32,125,2020-06-18 19:19:12:680
0.2204,0.0017,7.0752,0.0145,0.464,9.7957,0.4772,-0.4509,-2.1674,-0.5154,-0.1998,-0.0281,39.94,-11.3,-26.08,255.87,-4.51,1.32,136,2020-06-18 19:19:12:691
0.2204,0.0017,7.0752,0.0145,0.464,9.7957,0.4772,-0.4509,-2.1674,-0.5154,-0.1998,-0.0281,39.02,-12.19,-25.47,254.53,-2.71,-0.08,145,2020-06-18 19:19:12:700
0.2204,0.0017,7.0752,0.0145,0.464,9.7957,0.1062,-0.4046,-2.0299,-0.7109,0.1437,0.0315,39.02,-12.19,-25.47,254.53,-2.71,-0.08,155,2020-06-18 19:19:12:710
0.0958,-0.3073,8.134,-0.0218,0.2628,9.8031,0.1062,-0.4046,-2.0299,-0.7109,0.1437,0.0315,39.02,-12.19,-25.47,254.53,-2.71,-0.08,166,2020-06-18 19:19:12:721
0.0958,-0.3073,8.134,-0.0218,0.2628,9.8031,0.1062,-0.4046,-2.0299,-0.7109,0.1437,0.0315,39.02,-12.19,-25.47,254.53,-2.71,-0.08,175,2020-06-18 19:19:12:730
-0.0216,-0.4822,8.9245,-0.0218,0.2628,9.8031,-0.1076,-0.3947,-0.7553,-1.0486,-0.0363,0.1897,39.33,-11.43,-24.7,254.53,-2.71,-0.08,186,2020-06-18 19:19:12:741
